course_code,hard_prereq,concurrent_with,min_standing
JOUR 4999,none,,3.0
JOUR 5160,none,,0.0
JOUR 5200,none,,0.0
JOUR 5510,none,,0.0
JOUR 5600,none,,3.0
JOUR 5800,none,,0.0
JOUR 5932,none,,0.0
JOUR 5953,none,,0.0
LATN 1001,none,,0.0
LATN 1002,LATN 1001,,0.0
LATN 2001,LATN 1002,,0.0
LATN 2002,LATN 2001,,0.0
LATN 4100,LATN 2002,,0.0
LATN 4115,LATN 2002,,0.0
LATN 4505,LATN 2002,,0.0
LATN 4510,LATN 2002,,0.0
LATN 4515,LATN 2002,,0.0
LATN 4520,LATN 2002,,0.0
LATN 4525,LATN 2002,,0.0
LATN 4530,LATN 2002,,0.0
LATN 4550,LATN 2002,,0.0
LATN 4560,LATN 2002,,0.0
LATN 4931,none,,4.0
LATN 4995,none,,0.0
LATN 4999,none,,0.0
LATN 4999H,none,,0.0
LATN 5100,none,,0.0
LATN 5115,none,,0.0
LATN 5505,none,,0.0
LATN 5510,none,,0.0
LATN 5515,none,,0.0
LATN 5520,none,,0.0
LATN 5525,none,,0.0
LATN 5530,none,,0.0
LATN 5550,none,,0.0
LATN 5560,none,,0.0
LATN 5931,none,,0.0
LATN 6204,none,,0.0
LAW 7000,none,,0.0
LAW 7001,none,,0.0
LAW 7002,none,,0.0
LAW 7003,none,,0.0
LAW 7004,none,,0.0
LAW 7005,LAW 7004,,0.0
LAW 7006,none,,0.0
LAW 7007,none,,0.0
LAW 7101,LAW 7001,,0.0
LAW 7102,LAW 7000,,0.0
LAW 7105,none,LAW 7000,0.0
LAW 7106,none,,0.0
LAW 7108,none,,0.0
LAW 7110,none,,0.0
LAW 7122,none,,0.0
LAW 7124,none,,0.0
LAW 7125,none,,0.0
LAW 7126,LAW 7004;LAW 7005,,0.0
LAW 7128,none,,0.0
LAW 7130,LAW 7004;LAW 7005,,0.0
LAW 7134,none,,0.0
LAW 7135,none,,0.0
LAW 7137,none,,0.0
LAW 7139,none,,0.0
LAW 7140,LAW 7003,,0.0
LAW 7141,LAW 7232,,0.0
LAW 7144,none,,0.0
LAW 7180,none,,0.0
LAW 7182,LAW 7000,,0.0
LAW 7184,none,,0.0
LAW 7185,none,,0.0
LAW 7187,LAW 7006;LAW 7007,,0.0
LAW 7191,none,,0.0
LAW 7200,none,,0.0
LAW 7201,none,LAW 7200,0.0
LAW 7203,LAW 7000;LAW 7001,,0.0
LAW 7204,none,,0.0
LAW 7205,none,,0.0
LAW 7206,LAW 7001;LAW 7004;LAW 7005,,0.0
LAW 7207,LAW 7205;LAW 7332,,0.0
LAW 7209,LAW 7205,,0.0
LAW 7210,LAW 7205;LAW 7125,,0.0
LAW 7215,none,,0.0
LAW 7220,LAW 7007,,0.0
LAW 7221,none,,0.0
LAW 7222,none,,0.0
LAW 7231,LAW 7002;LAW 7007,,0.0
LAW 7232,LAW 7000;LAW 7007,,0.0
LAW 7235,LAW 7000;LAW 7001;LAW 7003,,0.0
LAW 7237,LAW 7191,,0.0
LAW 7239,none,,0.0
LAW 7240,none,,0.0
LAW 7241,LAW 7003;LAW 7140,,0.0
LAW 7260,none,,0.0
LAW 7261,LAW 7004;LAW 7005,,0.0
LAW 7262,none,,0.0
LAW 7263,none,,0.0
LAW 7265,LAW 7001,,0.0
LAW 7266,none,,0.0
LAW 7267,LAW 7001;LAW 7007,,0.0
LAW 7269,LAW 7001;LAW 7004;LAW 7005,,0.0
LAW 7271,none,,0.0
LAW 7280,none,,0.0
LAW 7286,none,,0.0
LAW 7292,none,,0.0
LAW 7300,LAW 7232,,0.0
LAW 7302,LAW 7002;LAW 7007,,0.0
LAW 7303,none,,0.0
LAW 7320,LAW 7002,,0.0
LAW 7321,LAW 7002,,0.0
LAW 7322,none,,0.0
LAW 7323,LAW 7140,,0.0
LAW 7324,none,,0.0
LAW 7326,LAW 7004;LAW 7005;LAW 7125;LAW 7205,,0.0
LAW 7327,none,,0.0
LAW 7331,none,,0.0
LAW 7332,LAW 7006,,0.0
LAW 7340,none,,0.0
LAW 7342,none,,0.0
LAW 7401,none,,0.0
LAW 7403,LAW 7001,,0.0
LAW 7406,LAW 7004;LAW 7005,,0.0
LAW 7420,none,,0.0
LAW 7421,LAW 7004;LAW 7005,,0.0
LAW 7422,none,,0.0
LAW 7429,LAW 7001,,0.0
LAW 7435,none,,0.0
LAW 7437,LAW 7004;LAW 7005,,0.0
LAW 7445,none,,0.0
LAW 7446,LAW 7004;LAW 7005,,0.0
LAW 7454,LAW 7004;LAW 7005,,0.0
LAW 7456,LAW 7004;LAW 7005,,0.0
LAW 7460,none,,0.0
LAW 7461,none,,0.0
LAW 7462,none,,0.0
LAW 7463,none,,0.0
LAW 7464,none,,0.0
LAW 7465,none,,0.0
LAW 7466,LAW 7200,,0.0
LAW 7534,LAW 7003,,0.0
LAW 7567,LAW 7221,,0.0
LAW 7568,none,,0.0
LAW 7569,none,,0.0
LAW 7570,none,,0.0
LAW 7571,none,,0.0
LAW 7572,none,,0.0
LAW 7573,LAW 7205,,0.0
LAW 7581,LAW 7004;LAW 7005,,0.0
LAW 7584,LAW 7007,,0.0
LAW 7588,none,,0.0
LAW 7590,LAW 7004;LAW 7005,,0.0
LAW 7591,none,,0.0
LAW 7592,LAW 7004;LAW 7005,,0.0
LAW 7702,none,,0.0
LAW 7703,LAW 7004;LAW 7005,,0.0
LAW 7705,LAW 7004;LAW 7005,,0.0
LAW 7710,LAW 7139,,0.0
LAW 7712,LAW 7125,,0.0
LAW 7714,LAW 7004;LAW 7005,,0.0
LAW 7715,none,,0.0
LAW 7716,LAW 7004;LAW 7005,,0.0
LAW 7718,LAW 7125,,0.0
LAW 7719,LAW 7125,,0.0
LAW 7720,none,,0.0
LAW 7722,LAW 7002;LAW 7004;LAW 7005,,0.0
LAW 7723,none,,0.0
LAW 7724,none,,0.0
LAW 7728,LAW 7140,,0.0
LAW 7730,none,,0.0
LAW 7731,none,,0.0
LAW 7740,LAW 7200,,0.0
LAW 7749,none,,0.0
LAW 7750,none,,0.0
LAW 7761,none,,0.0
LAW 7764,LAW 7001,,0.0
LAW 7765,none,,0.0
LAW 7766,LAW 7004;LAW 7005;LAW 7125,,0.0
LAW 7770,none,,0.0
LAW 7771,none,,0.0
LAW 7772,none,,0.0
LAW 7780,none,,0.0
LAW 7782,none,,0.0
LAW 7785,none,,0.0
LAW 7786,none,,0.0
LAW 7787,LAW 7303,,0.0
LAW 7790,none,,0.0
LAW 7791,none,,0.0
LAW 7798,none,,0.0
LAW 7799,LAW 7004;LAW 7005;LAW 7321,LAW 7125,0.0
LAW 7800,none,,0.0
LAW 7801,none,,0.0
LAW 7805,none,,0.0
LAW 7810,none,,0.0
LAW 7811,LAW 7000,,0.0
LAW 7814,none,,0.0
LAW 7815,none,,0.0
LAW 7820,none,,0.0
LAW 7822,none,,0.0
LAW 7823,LAW 7004;LAW 7005,,0.0
LAW 7830,none,,0.0
LAW 7831,none,,0.0
LAW 7841,none,,0.0
LAW 7842,none,,0.0
LAW 7843,none,,0.0
LAW 7844,none,,0.0
LAW 7847,LAW 7002;LAW 7004;LAW 7005,,0.0
LAW 7849,LAW 7232,,0.0
LAW 7851,LAW 7191,,0.0
LAW 7852,LAW 7851,,0.0
LAW 7853,none,,0.0
LAW 7925,none,,0.0
LAW 7931,none,,0.0
LAW 7950,none,,0.0
LAW 7955,none,,0.0
LAW 7960,none,,0.0
LAW 7970,none,,0.0
LAW 7975,none,,0.0
LAW 7976,none,,0.0
LAW 7978,none,,0.0
LAW 7980,none,,0.0
LAW 7981,none,,0.0
LAW 7982,none,,0.0
LAW 7983,none,,0.0
LAW 7984,none,,0.0
LAW 7987,none,,0.0
LAW 7995,none,,0.0
LAW 7997,none,,0.0
LEAD 1050,none,,0.0
LEAD 2000,LEAD 1050,BUAD 1001,2.0
LEAD 3000,LEAD 2000,,3.0
LEDR 6051,none,,0.0
LEDR 6101,none,,0.0
LEDR 6115,none,,0.0
LEDR 6215,none,,0.0
LEDR 6931,none,,0.0
LEDR 6995,none,,0.0
LLAC 1001,none,,0.0
LLAC 1010,none,,0.0
LLAC 1020,none,,0.0
LLAC 2210,none,,0.0
LLAC 2230,none,,0.0
LLAC 2240,none,,0.0
LLAC 3000,none,,0.0
LLAC 3200,none,,0.0
LLAC 3210,none,,0.0
LLAC 3220,none,,0.0
LLAC 3250,none,,0.0
LLAC 4000,none,,4.0
LLAC 4290,none,,0.0
LLAC 4931,none,,0.0
LLAC 4960,none,,4.0
LLAC 4995,none,,0.0
LLAC 5000,none,,0.0
LLAC 6995,none,,0.0
MANA 3001,none,,2.0
MANA 3002,none,,3.0
MANA 3020,none,,0.0
MANA 3034,none,,3.0
MANA 3035,none,,3.0
MANA 4010,MANA 3001,,0.0
MANA 4040,none,,3.0
MANA 4045,none,,0.0
MANA 4100,none,,3.0
MANA 4101,FINA 3001;INSY 3001 or ACCO 4050;MANA 3001;MARK 3001;OSCM 3001,,4.0
MANA 4931,none,,3.0
MANA 4995,none,,0.0
MANA 5100,none,,0.0
MANA 5931,none,,0.0
MANA 6110,none,,0.0
MANA 6115,none,,0.0
MANA 6120,none,,0.0
MANA 6125,none,,0.0
MANA 6140,none,,0.0
MANA 6931,none,,0.0
MANA 6995,none,,0.0
MANA 6997,none,,0.0
MARK 3001,ECON 1001 or ECON 1103,,2.0
MARK 3986,MARK 3001,,0.0
MARK 4005,MARK 3001,,0.0
MARK 4010,MARK 3001,,0.0
MARK 4020,MARK 3001,,0.0
MARK 4030,MARK 3001,,0.0
MARK 4040,MARK 3001,,0.0
MARK 4050,MARK 3001,,0.0
MARK 4060,MARK 3001;BUAD 1560,,0.0
MARK 4065,MARK 3001;BUAD 1560,,0.0
MARK 4070,MARK 3001,,0.0
MARK 4075,MARK 3001,,0.0
MARK 4080,MARK 3001,,0.0
MARK 4085,MARK 3001,,0.0
MARK 4090,none,,0.0
MARK 4094,MARK 3001,,0.0
MARK 4095,MARK 3001,,0.0
MARK 4110,MARK 3001;MARK 4060,,4.0
MARK 4191,MARK 4094,,0.0
MARK 4192,MARK 4094,,0.0
MARK 4200,MARK 3001;BUAD 1560 or MATH 1700 or MATH 4720,,0.0
MARK 4931,MARK 3001,,0.0
MARK 4986,MARK 3986,,0.0
MARK 4989,MARK 3001,,0.0
MARK 4995,none,,0.0
MARK 5065,MBA 6010;MBA 6080,,0.0
MARK 5931,MBA 6080,,0.0
MARK 6085,MBA 6080,,0.0
MARK 6110,none,,0.0
MARK 6120,none,,0.0
MARK 6125,none,,0.0
MARK 6130,MBA 6010;MBA 6080,,0.0
MARK 6136,none,,0.0
MARK 6140,none,,0.0
MARK 6160,MBA 6010;MBA 6080,,0.0
MARK 6165,MBA 6010;MBA 6080,,0.0
MARK 6170,none,,0.0
MARK 6175,none,,0.0
MARK 6185,none,,0.0
MARK 6200,MBA 6080,,0.0
MARK 6931,MBA 6080,,0.0
MARK 6995,none,,0.0
MARKI 4931,none,,0.0
MARQ 1000,none,,0.0
MARQ 1001,none,,0.0
MARQ 1005,none,,0.0
MARQ 1030,none,,0.0
MARQ 1040,none,,0.0
MARQ 1050,none,,0.0
MARQ 1060,none,,0.0
MARQ 1500,none,,0.0
MARQ 1600,none,,0.0
MARQ 1930,none,,0.0
MARQ 1956,none,,0.0
MARQ 1960,none,,0.0
MARQ 2600,MARQ 1600,,0.0
MARQ 2930,none,,0.0
MARQ 3005,none,,0.0
MARQ 3929,none,,0.0
MARQ 3961,none,,0.0
MARQ 9707,none,,0.0
MATH 1100,none,,0.0
MATH 1101,MATH 1100,,0.0
MATH 1200,none,,2.0
MATH 1300,none,,0.0
MATH 1390,MATH 1100,,0.0
MATH 1400,MATH 1200,,0.0
MATH 1401,none,MATH 1400,0.0
MATH 1410,MATH 1200,,0.0
MATH 1450,MATH 1200,,0.0
MATH 1451,MATH 1450,,0.0
MATH 1455,MATH 1450,,0.0
MATH 1700,none,,0.0
MATH 1700H,none,PSYC 1700H,0.0
MATH 2030,none,,0.0
MATH 2031,MATH 2030,,0.0
MATH 2032,MATH 2030 or MATH 2031,,0.0
MATH 2100,MATH 1400;MATH 1410 or MATH 1450,,0.0
MATH 2350,MATH 1400;MATH 1410 or MATH 1450,,0.0
MATH 2440,MATH 1455,,0.0
MATH 2450,MATH 1451,,0.0
MATH 2451,MATH 1455 or MATH 2450,,0.0
MATH 2455,MATH 1455 or MATH 2450,,0.0
MATH 2780,MATH 1700,,0.0
MATH 3100,MATH 2100;MATH 2350;MATH 2451,,0.0
MATH 3520,MATH 2450,,0.0
MATH 3570,COSC 1010,MATH 2780 or MATH 4710 or MATH 4720 or MATH 4740,0.0
MATH 3700,COSC 1010;MATH 1450,,0.0
MATH 3977,none,,0.0
MATH 4020,EDUC 2001,MATH 4120 or MATH 4420,0.0
MATH 4030,MATH 4420,,0.0
MATH 4040,none,,0.0
MATH 4120,MATH 2100 or MATH 2350,,0.0
MATH 4121,MATH 4120,,0.0
MATH 4200,MATH 2451 or MATH 3100,,0.0
MATH 4201,MATH 4200,,0.0
MATH 4210,MATH 1455 or MATH 2450,,0.0
MATH 4310,none,,3.0
MATH 4320,MATH 2100 or MATH 2350,,0.0
MATH 4420,MATH 2100 or MATH 2350,,0.0
MATH 4450,MATH 2100 or MATH 2350,,0.0
MATH 4500,MATH 2451;MATH 2455 or MATH 3100,,0.0
MATH 4510,MATH 2451;MATH 2455 or MATH 3100,,0.0
MATH 4540,MATH 1451 or MATH 1455;MATH 2451 or MATH 3100;COSC 1010 or EECE 1610,,0.0
MATH 4630,MATH 2451;MATH 2455 or MATH 3100,,0.0
MATH 4650,MATH 2451;MATH 2455 or MATH 3100,,0.0
MATH 4670,MATH 2100 or MATH 2350,,0.0
MATH 4700,MATH 1455 or MATH 2450,,0.0
MATH 4710,MATH 4700,,0.0
MATH 4720,MATH 1400;MATH 1410 or MATH 1450 or MATH 4710,,0.0
MATH 4730,MATH 2780;MATH 4720 or MATH 4740,,0.0
MATH 4740,MATH 1400;MATH 1410 or MATH 1450,,0.0
MATH 4750,COSC 1010;MATH 3100;MATH 4700 or MATH 4780,,0.0
MATH 4760,MATH 1455 or MATH 2450;MATH 4720 or MATH 4740,,0.0
MATH 4770,COSC 1010;MATH 1450;MATH 4720 or MATH 4740,,0.0
MATH 4780,MATH 2780 or MATH 4720,,0.0
MATH 4790,COSC 1010;MATH 1450;MATH 4720,,0.0
MATH 4931,none,,0.0
MATH 4953,none,,0.0
MATH 4987,none,,3.0
MATH 4988,MATH 4987,,3.0
MATH 4995,none,,0.0
MATH 4999,none,,0.0
MBA 6010,none,,0.0
MBA 6020,MBA 6010,,0.0
MBA 6030,none,,0.0
MBA 6040,none,,0.0
MBA 6050,MBA 6010,,0.0
MBA 6060,MBA 6010,,0.0
MBA 6070,none,,0.0
MBA 6080,none,,0.0
MBA 6090,none,,0.0
MBA 6100,MBA 6010,,0.0
MBA 6110,MBA 6010;MBA 6040;MBA 6050;MBA 6060;MBA 6070;MBA 6080;MBA 6090,,0.0
MBA 6120,none,,0.0
MBA 6130,none,,0.0
MBA 6140,none,,0.0
MBA 6150,none,,0.0
MBA 6160,none,,0.0
MBA 6200,MBA 6110,,0.0
MBA 6997,none,,0.0
MBA 9607,none,,0.0
MEEN 2460,none,CHEM 1001,0.0
MEEN 2930,none,,0.0
MEEN 3210,GEEN 2120;ELEN 3001,,0.0
MEEN 3220,MATH 2451 or MATH 2455;GEEN 2120,,0.0
MEEN 3250,GEEN 2110;GEEN 2130,,0.0
MEEN 3260,MATH 2451;GEEN 2130,,0.0
MEEN 3310,MATH 1451 or MATH 1455;PHYS 1030;PHYS 1003 or PHYS 1013;PHYS 1020,,0.0
MEEN 3320,MATH 2450 or MATH 1455;GEEN 2120,,0.0
MEEN 3330,MATH 2451 or MATH 2455;MEEN 3310;MEEN 3320 or BIEN 4400,,0.0
MEEN 3340,MEEN 3310,MEEN 3330,0.0
MEEN 3426,MATH 1451 or MATH 1455,,0.0
MEEN 3443,MEEN 2460,,0.0
MEEN 3460,MEEN 2460,,0.0
MEEN 4110,none,,4.0
MEEN 4220,MEEN 2120,,0.0
MEEN 4230,GEEN 2130,,0.0
MEEN 4260,MATH 2451;MATH 3100 or MEEN 3260,,0.0
MEEN 4265,MEEN 3260,,0.0
MEEN 4270,MATH 2451,,0.0
MEEN 4275,MEEN 3210;MEEN 3220,,0.0
MEEN 4310,MEEN 3340;MEEN 3260,,0.0
MEEN 4320,MEEN 3330;MEEN 3340,,0.0
MEEN 4325,MATH 2450 or MATH 2455;MEEN 3320,,0.0
MEEN 4350,MEEN 3340,,0.0
MEEN 4360,MEEN 3340,,0.0
MEEN 4370,none,,0.0
MEEN 4380,none,,0.0
MEEN 4410,MATH 4720 or MEEN 3426,,0.0
MEEN 4420,MEEN 2460;GEEN 2130,,0.0
MEEN 4430,MEEN 2460,,0.0
MEEN 4440,none,MEEN 2460;MEEN 3443,0.0
MEEN 4450,MEEN 2460;GEEN 2130,,0.0
MEEN 4470,MEEN 3443,,0.0
MEEN 4485,GEEN 2130;MEEN 3443,,0.0
MEEN 4570,MEEN 2460,,0.0
MEEN 4590,none,,4.0
MEEN 4920,none,,3.0
MEEN 4931,none,,0.0
MEEN 4995,none,,3.0
MEEN 4998,MEEN 4920,,0.0
MEEN 5220,none,,0.0
MEEN 5230,none,,0.0
MEEN 5260,none,,0.0
MEEN 5265,MEEN 3260,,0.0
MEEN 5270,none,,0.0
MEEN 5275,none,,0.0
MEEN 5310,none,,0.0
MEEN 5320,none,,0.0
MEEN 5325,none,,0.0
MEEN 5350,none,,0.0
MEEN 5360,none,,0.0
MEEN 5370,none,,0.0
MEEN 5380,none,,0.0
MEEN 5410,none,,0.0
MEEN 5420,none,,0.0
MEEN 5430,none,,0.0
MEEN 5440,none,,0.0
MEEN 5450,none,,0.0
MEEN 5470,none,,0.0
MEEN 5485,none,,0.0
MEEN 5570,none,,0.0
MEEN 5931,none,,0.0
MEEN 6101,none,,0.0
MEEN 6102,none,,0.0
MEEN 6103,none,,0.0
MEEN 6220,MEEN 4220,,0.0
MEEN 6225,none,,0.0
MEEN 6230,none,,0.0
MEEN 6240,none,,0.0
MEEN 6250,none,,0.0
MEEN 6260,MEEN 3260;MEEN 4260 or MEEN 5260,,0.0
MEEN 6310,MEEN 5325 or MEEN 5350,,0.0
MEEN 6320,MEEN 5350,,0.0
MEEN 6330,none,,0.0
MEEN 6340,none,,0.0
MEEN 6345,none,,0.0
MEEN 6350,MEEN 6310,,0.0
MEEN 6360,MEEN 6101;MEEN 6320,,0.0
MEEN 6365,none,,0.0
MEEN 6366,none,,0.0
MEEN 6370,MEEN 4310 or MEEN 5310,,0.0
MEEN 6375,none,,0.0
MEEN 6470,none,,0.0
MEEN 6473,none,,0.0
MEEN 6475,none,,0.0
MEEN 6480,MEEN 5440,,0.0
MEEN 6931,none,,0.0
MEEN 6960,none,,0.0
MEEN 6995,none,,0.0
MEEN 6999,none,,0.0
MEEN 8986,none,,0.0
MEEN 8995,none,,0.0
MEEN 8999,none,,0.0
MEEN 9970,none,,0.0
MEEN 9974,none,,0.0
MEEN 9975,none,,0.0
MEEN 9976,none,,0.0
MEEN 9984,none,,0.0
MEEN 9985,none,,0.0
MEEN 9986,none,,0.0
MEEN 9987,none,,0.0
MEEN 9988,none,,0.0
MEEN 9989,none,,0.0
MEEN 9994,none,,0.0
MEEN 9995,none,,0.0
MEEN 9996,none,,0.0
MEEN 9997,none,,0.0
MEEN 9998,none,,0.0
MEEN 9999,none,,0.0
MISL 1001,none,,0.0
MISL 1002,none,,0.0
MISL 1100,none,,0.0
MISL 1200,none,,0.0
MISL 1800,none,,0.0
MISL 2001,none,,0.0
MISL 2002,none,,0.0
MISL 2100,MISL 1100;MISL 1200,,0.0
MISL 2200,MISL 1100;MISL 1200,,0.0
MISL 3001,none,,0.0
MISL 3002,none,,0.0
MISL 3100,MISL 1100;MISL 1200;MISL 2100;MISL 2200,MISL 3101,0.0
MISL 3101,none,MISL 3100,0.0
MISL 3200,none,MISL 3100;MISL 3202,0.0
MISL 3202,none,MISL 3200,0.0
MISL 3964,none,,0.0
MISL 4001,none,,0.0
MISL 4002,none,,0.0
MISL 4100,none,MISL 3100;MISL 3200;MISL 4101,0.0
MISL 4101,none,MISL 4100,0.0
MISL 4200,none,MISL 4100;MISL 4101;MISL 4202,0.0
MISL 4202,none,MISL 4200,0.0
MISL 4964,none,,4.0
MISL 4995,none,,0.0
MLSC 1001,none,,0.0
MLSC 1100,none,,0.0
MLSC 1200,none,,0.0
MLSC 2050,none,,0.0
MLSC 2060,none,,2.0
MLSC 2200,BIOL 1001;CHEM 1001,,0.0
MLSC 4124,none,,0.0
MLSC 4127,MLSC 4124,,0.0
MLSC 4163,none,,0.0
MLSC 4173,MLSC 4163,,0.0
MLSC 4174,none,,0.0
MLSC 4180,MLSC 4173,,0.0
MLSC 4181,MLSC 4173,,0.0
MLSC 4183,MLSC 4173,,0.0
MLSC 4184,MLSC 4173,,0.0
MLSC 4185,MLSC 4173,,0.0
MLSC 4186,MLSC 4173,,0.0
MLSC 4187,MLSC 4173,,0.0
MLSC 4188,MLSC 4124;MLSC 4127;MLSC 4173,,0.0
MLSC 4189,MLSC 4173,,0.0
MLSC 4931,none,,0.0
MLSC 4995,none,,0.0
MLSC 7124,none,,0.0
MLSC 7127,MLSC 7124,,0.0
MLSC 7163,none,,0.0
MLSC 7173,none,,0.0
MLSC 7174,none,,0.0
MLSC 7180,MLSC 7173,,0.0
MLSC 7181,MLSC 7173,,0.0
MLSC 7183,MLSC 7173,,0.0
MLSC 7184,MLSC 7173,,0.0
MLSC 7185,MLSC 7173,,0.0
MLSC 7186,MLSC 7173,,0.0
MLSC 7187,MLSC 7173,,0.0
MLSC 7188,MLSC 7124;MLSC 7127;MLSC 7173,,0.0
MLSC 7189,MLSC 7173,,0.0
MLSC 7995,none,,0.0
MSF 6500,none,,0.0
MSF 6511,none,,0.0
MSF 6520,none,,0.0
MSF 6530,MSF 6500,,0.0
MSF 6540,MSF 6500,,0.0
MSF 6560,MSF 6511,,0.0
MSF 6563,MSF 6500,,0.0
MSF 6565,MSF 6511,,0.0
MSF 6570,MSF 6511,,0.0
MSF 6575,MSF 6500,,0.0
MSF 6581,MSF 6500,,0.0
MSF 6590,none,,0.0
MSF 6931,none,,0.0
MSF 6995,none,,0.0
MSF 6998,none,,0.0
MSSC 5020,none,,0.0
MSSC 5030,none,,0.0
MSSC 5040,none,,0.0
MSSC 5120,none,,0.0
MSSC 5121,none,,0.0
MSSC 5200,none,,0.0
MSSC 5201,none,,0.0
MSSC 5210,none,,0.0
MSSC 5310,none,,0.0
MSSC 5320,none,,0.0
MSSC 5420,none,,0.0
MSSC 5450,none,,0.0
MSSC 5500,none,,0.0
MSSC 5510,none,,0.0
MSSC 5540,none,,0.0
MSSC 5630,none,,0.0
MSSC 5650,none,,0.0
MSSC 5670,none,,0.0
MSSC 5700,none,,0.0
MSSC 5710,none,,0.0
MSSC 5720,none,,0.0
MSSC 5730,none,,0.0
MSSC 5740,none,,0.0
MSSC 5750,none,,0.0
MSSC 5760,none,,0.0
MSSC 5770,none,,0.0
MSSC 5780,none,,0.0
MSSC 5790,none,,0.0
MSSC 5931,none,,0.0
MSSC 6000,none,,0.0
MSSC 6010,MATH 4720,,0.0
MSSC 6020,MSSC 6010,,0.0
MSSC 6030,none,,0.0
MSSC 6040,none,,0.0
MSSC 6090,none,,0.0
MSSC 6110,COSC 1020;MATH 1450;MATH 1451;MATH 2100,,0.0
MSSC 6120,MATH 3100,,0.0
MSSC 6130,MATH 4200,,0.0
MSSC 6210,MATH 4700,,0.0
MSSC 6220,MATH 4710,,0.0
MSSC 6230,MATH 3100;MATH 4710,,0.0
MSSC 6240,MATH 4720,,0.0
MSSC 6250,MATH 4720;MATH 3100;MATH 4780,,0.0
MSSC 6410,MATH 4200,,0.0
MSSC 6420,MATH 4120,,0.0
MSSC 6430,MATH 4120,,0.0
MSSC 6440,MATH 4200,,0.0
MSSC 6770,none,,0.0
MSSC 6931,none,,0.0
MSSC 6952,none,,0.0
MSSC 6953,none,,0.0
MSSC 6954,MSSC 6953,,0.0
MSSC 6960,none,,0.0
MSSC 6974,none,,0.0
MSSC 6975,none,,0.0
MSSC 6995,none,,0.0
MSSC 6998,none,,0.0
MSSC 6999,none,,0.0
MSSC 8995,none,,0.0
MSSC 8999,none,,0.0
MSSC 9970,none,,0.0
MSSC 9974,none,,0.0
MSSC 9975,none,,0.0
MSSC 9976,none,,0.0
MSSC 9987,none,,0.0
MSSC 9988,none,,0.0
MSSC 9989,none,,0.0
MSSC 9991,none,,0.0
MSSC 9992,none,,0.0
MSSC 9993,none,,0.0
MSSC 9994,none,,0.0
MSSC 9995,none,,0.0
MSSC 9996,none,,0.0
MSSC 9997,none,,0.0
MSSC 9998,none,,0.0
MSSC 9999,none,,0.0
MUSI 1100,none,,0.0
MUSI 1120,none,,0.0
MUSI 1120H,none,,0.0
MUSI 1140,none,MUSI 1100,0.0
MUSI 1160,none,,0.0
MUSI 1160H,none,,0.0
MUSI 1200,none,,0.0
MUSI 1210,none,,0.0
MUSI 1220,none,,0.0
MUSI 1300,none,,0.0
MUSI 1500,none,,0.0
MUSI 2020,none,,0.0
MUSI 2410,none,,0.0
MUSI 2440,none,,0.0
MUSI 2500,none,,0.0
MUSI 2610,none,,0.0
MUSI 2620,none,,0.0
MUSI 2910,none,,0.0
MUSI 3500,MUSI 2500,,0.0
MUSI 3610,none,,0.0
MUSI 4953,none,,0.0
MUSI 4995,none,,0.0
MUSI 4999,none,,0.0
NASC 1001,none,,0.0
NASC 1009,none,,0.0
NASC 1022,none,,0.0
NASC 2151,none,,0.0
NASC 2185,none,,0.0
NASC 3142,none,,0.0
NASC 3161,none,,0.0
NASC 3162,NASC 3142,,0.0
NASC 3191,none,,0.0
NASC 3964,none,,3.0
NASC 4152,NASC 2151,,0.0
NASC 4186,NASC 2185,,0.0
NASC 4995,none,,0.0
NRSC 8003,none,,0.0
NRSC 8004,BISC 8003 or NRSC 8003,,0.0
NRSC 8005,BISC 8004 or NRSC 8004,,0.0
NRSC 8096,none,,0.0
NRSC 8931,none,,0.0
NRSC 8999,none,,0.0
NRSC 9970,none,,0.0
NRSC 9974,none,,0.0
NRSC 9975,none,,0.0
NRSC 9976,none,,0.0
NRSC 9987,none,,0.0
NRSC 9988,none,,0.0
NRSC 9989,none,,0.0
NRSC 9997,none,,0.0
NRSC 9998,none,,0.0
NRSC 9999,none,,0.0
NURS 1001,none,,0.0
NURS 1002,NURS 1001,,0.0
NURS 1931,none,,0.0
NURS 2001,NURS 1002;BISC 1015;PSYC 1001,HEAL 2045;NURS 2100,0.0
NURS 2002,NURS 2001;NURS 2100;HEAL 2045,NURS 2110;NURS 2200,0.0
NURS 2100,BISC 1015,,0.0
NURS 2110,HEAL 2045;NURS 2001;NURS 2100,NURS 2002;NURS 2200,0.0
NURS 2200,NURS 2001;NURS 2100;HEAL 2045,,0.0
NURS 2964,none,,0.0
NURS 3000,HEAL 2045;NURS 2001;NURS 2100;PSYC 2101;NURS 2002;NURS 2110;NURS 2200,,0.0
NURS 3201,NURS 2002;NURS 2110;NURS 2200;HEAL 1025;PSYC 2101,,0.0
NURS 3600,NURS 2200;NURS 2002;HEAL 1025;NURS 2110;PSYC 2101,NURS 3800;NURS 3965;NURS 3966,0.0
NURS 3700,NURS 2002;NURS 2200;HEAL 1025;PSYC 2101,NURS 3984;NURS 3000;HEAL 4300,0.0
NURS 3800,NURS 2002;NURS 2110;NURS 2200;HEAL 1025;PSYC 2101,NURS 3965;NURS 3966;NURS 3600,0.0
NURS 3956H,none,,0.0
